classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
UCB823	MEP	ENSG00000174448	STARD6	0	4.725762515	4.907484745	4.876514573	4.83193439	4.644039154	4.912405088	4.706132158	4.286781283	0.194905699	0.844367521	0.746415181	0.65229985	0.953148381	0.299458452	2.32714968	0.551596094
UCB824	MEP	ENSG00000091157	WDR7	0	8.525249154	8.429428592	8.430266233	8.42243467	8.346103255	8.422893797	8.400884971	8.314046622	1.902797728	0.950335082	0.83491352	1.161254762	0.716533139	0.483036108	1.72601578	1.144113183
UCB825	MEP	ENSG00000101542	CDH20	0	7.721460777	7.712076266	7.631711891	7.555181657	7.685323933	7.707285195	7.552826516	7.486947552	1.285934909	1.037056878	0.393724504	0.982745928	1.202831728	1.161996787	1.998874255	0.758867042
UCB826	MEP	ENSG00000180855	ZNF443	0	2.207321566	2.286785997	1.793707986	2.777145996	2.932503942	3.198609697	2.072336622	1.829183964	0.545938723	0.598354839	1.216770807	0.906224137	2.0055795	0.723756886	1.268005908	1.153041636
UCB827	MEP	ENSG00000186529	CYP4F3	0	4.596690931	4.932625382	4.984267055	4.81341811	5.247300601	5.073968777	5.130924235	4.588155289	1.418423101	0.449822173	0.79509019	0.767813444	0.907440946	1.132115797	1.633431204	1.445685794
UCB828	MEP	ENSG00000130748	TMEM160	0	0.181032142	0.114284172	0.435879639	0.87976329	1.060881806	0.3639536	0.689428607	0.085513669	1.008609152	1.102524235	0.382137344	1.357074434	0.44369279	0.983216381	1.26855244	1.828422626
UCB829	MEP	ENSG00000177380	PPFIA3	0	3.727036663	3.357490108	3.501402079	4.115992473	3.362489502	3.445751009	3.984490948	3.031731977	0.810956312	0.759873621	0.529828535	1.462565007	0.649777935	1.286381057	1.737207562	0.755415267
UCB830	MEP	ENSG00000104960	PTOV1	0	0.962640067	1.076982783	1.402161872	1.766105068	1.482399165	2.072835347	1.37534179	0.65037554	1.011897882	0.760970157	0.611599895	1.040985523	1.907076423	0.357540384	1.690046414	0.556556539
UCB831	MEP	ENSG00000162981	FAM84A	0	4.099244838	3.727934596	4.192418434	3.908374133	3.783443535	3.836838808	4.203100882	3.389307098	0.855430847	0.693526266	1.039998187	0.606743512	0.424120755	1.12649591	1.863685122	0.556840848
UCB832	MEP	ENSG00000115194	SLC30A3	0	3.603630644	3.420916137	3.588867911	3.5051464	3.449896632	3.62315323	3.833119481	2.96276754	0.585009696	0.547398226	0.83518433	0.761745958	0.659997211	1.066966495	1.698921232	0.75263047
UCB833	MEP	ENSG00000138069	RAB1A	0	5.047303197	5.282196932	5.053325392	5.333138022	5.347414327	5.370939773	5.341538861	4.925971148	0.893211895	0.73552131	0.844393426	0.825486756	0.97942504	0.796621616	1.59732834	0.878457415
UCB834	MEP	ENSG00000144036	EXOC6B	0	9.107939698	9.203729525	9.172462561	9.132531746	9.265973417	9.098031788	9.134700095	9.059492122	0.837805836	1.147788264	0.636642757	0.769798418	0.878887887	0.229700341	1.499311262	2.007355897
UCB835	MEP	ENSG00000115109	EPB41L5	0	7.042481665	7.067212163	7.069153974	7.13242613	7.252920011	7.101953551	7.052334372	6.970210345	0.724446823	0.337431003	0.309547466	0.798843024	0.49461413	0.336126783	1.290448639	1.786175543
UCB836	MEP	ENSG00000075884	ARHGAP15	0	9.212934256	9.154367555	9.199271444	9.121833654	9.253322233	9.159180731	9.127981235	9.100147993	1.159387224	0.816058972	0.867005878	1.019345455	0.613538333	0.769831024	1.315937602	1.6326234
UCB837	MEP	ENSG00000115145	STAM2	0	5.571701068	5.50499048	5.388827717	5.686213446	5.522480552	5.42586753	5.589073442	5.240040571	0.654310209	0.302944427	1.11953485	1.453128752	0.696144494	0.727802989	1.786698042	0.358211106
UCB838	MEP	ENSG00000073734	ABCB11	0	6.627538931	6.431980956	6.539788415	6.573514017	6.662249259	6.400226362	6.526150194	6.260216357	1.264822315	0.585206905	0.45926677	0.686315514	0.88440886	0.430394187	2.199617566	1.341392408
UCB839	MEP	ENSG00000138385	SSB	0	3.811910743	3.897393624	3.668047434	4.065722476	3.983009172	4.07038937	3.869823332	3.21344461	0.632991508	0.556806682	0.583173699	0.834301861	0.932998705	0.377697173	2.311832266	0.830263216
UCB840	MEP	ENSG00000144366	GULP1	0	8.282617861	8.202151835	8.19649386	8.123321797	8.180340247	8.125613989	8.21911742	8.073953862	1.809894035	1.027565084	0.952134376	1.43169283	1.031777443	0.845702069	1.550917755	0.799970525
UCB841	MEP	ENSG00000162944	RFTN2	0	6.486482696	6.42067178	6.547705757	6.456596288	6.449454432	6.416383974	6.396716412	6.252895668	0.707336067	0.41922657	1.223429871	0.659824997	0.366750129	0.409978638	1.89921894	0.414558873
UCB842	MEP	ENSG00000115896	PLCL1	0	9.481851979	9.543242229	9.55061418	9.459148847	9.517540631	9.49074738	9.436544542	9.39806834	1.219016403	1.375606258	1.427575696	1.300759001	0.875216472	1.111244116	1.795423679	1.10270588
UCB843	MEP	ENSG00000163482	STK36	0	4.576454512	4.353999899	4.745137288	4.795875786	4.665856753	4.412606972	4.382582723	4.144818075	0.402012652	0.793289276	1.150035521	1.333522135	0.848562623	0.673564357	1.843831585	0.726788178
UCB844	MEP	ENSG00000156966	B3GNT7	0	1.041606141	1.619121476	0.855449217	1.543876901	1.343499191	1.52873958	1.895729743	0.490324548	0.605328139	0.980150926	0.918150062	0.78126119	0.785853357	1.507367327	1.861995764	0.660212313
UCB845	MEP	ENSG00000088298	EDEM2	0	4.473904051	4.062356965	4.338253114	4.537378902	4.282867551	4.4504865	4.559064281	3.999900071	0.871461385	1.346513506	0.472669458	0.957811711	0.658705827	1.128744211	1.777848825	0.443596751
UCB846	MEP	ENSG00000025293	PHF20	0	6.738918348	6.803885669	6.77216832	6.997974539	6.967140113	6.773134773	6.78177527	6.620744885	0.833034074	0.554339965	0.827178461	1.675000869	0.559717715	0.434720443	1.759820303	1.375708874
UCB847	MEP	ENSG00000132824	SERINC3	0	4.318211999	4.201158047	4.118773324	4.35776621	4.257740653	4.059727284	4.391782686	3.882396177	0.784056035	0.554163277	0.498327037	0.78512761	0.818982637	1.056551754	1.748061359	0.545906457
UCB848	MEP	ENSG00000124155	PIGT	0	2.366063378	1.804390806	2.262015254	2.724782154	1.880820773	2.992631588	2.529527594	1.793355013	0.578246323	1.221820853	0.498722024	1.029098409	1.749519388	0.626231712	1.306758065	1.094047844
UCB849	MEP	ENSG00000124216	SNAI1	0	1.473402719	1.289256975	1.006613575	1.639861036	1.766180903	1.377045522	1.764784712	0.59992891	0.476859262	0.333466477	0.881886996	0.664031479	0.25868464	1.008455369	1.762029634	0.878967049
UCB850	MEP	ENSG00000156261	CCT8	0	3.955558267	3.574035251	3.279074237	3.742378088	3.58912805	3.797560755	3.537911115	2.783299084	1.345563096	0.574038808	0.759127654	0.621196999	0.820528191	0.28858366	2.178472787	0.489187034
UCB851	MEP	ENSG00000099942	CRKL	0	4.254696454	4.2690141	4.6539871	4.574678392	4.687749511	4.511349928	4.477416255	3.9305242	0.708551972	0.551689113	1.02066891	0.681010619	0.509474459	0.520675767	2.11544417	1.081667747
UCB852	MEP	ENSG00000144749	LRIG1	0	6.3476012	6.310050841	6.364952751	6.338608759	6.530887701	6.393345724	6.586703853	6.360780883	0.520493395	0.782583983	0.295376044	0.733962798	0.328710004	1.861355776	0.987469865	1.135399487
UCB853	MEP	ENSG00000163617	KIAA1407	0	6.493049525	6.424367925	6.435335117	6.280487078	6.251895543	6.329869913	6.515812868	6.16291118	1.155374525	0.552820156	0.653848496	0.701221718	0.4010909	1.30923072	1.75975059	0.815688008
UCB854	MEP	ENSG00000181722	ZBTB20	0	9.511880115	9.455541771	9.550740506	9.417206155	9.527542486	9.38931094	9.481893702	9.34692607	1.260410703	0.792255415	1.693442429	1.065222239	1.452934539	0.676084577	2.109585732	1.299041961
UCB855	MEP	ENSG00000091527	CDV3	0	3.613000077	3.477286717	3.405386588	3.437673662	3.333312031	3.259007257	3.648370711	2.734129864	0.88575014	0.408429073	0.207872417	0.391429892	0.506502466	0.96887134	2.150263631	0.36035558
UCB856	MEP	ENSG00000181804	SLC9A9	0	9.082054428	8.964820125	8.96876744	8.901946942	8.899497317	9.010807152	8.980385376	8.89956617	2.1359513	0.571790944	0.533582779	1.149774197	1.116812916	0.403207404	1.289608998	1.116466349
UCB857	MEP	ENSG00000163577	EIF5A2	0	4.028466486	3.802120174	4.162549276	3.981181473	4.262480995	4.097993256	4.011273062	3.461601817	0.323874509	0.945967714	0.738210914	0.19248954	0.593030388	0.27415842	2.037125667	0.990438901
UCB858	MEP	ENSG00000043093	DCUN1D1	0	5.103477806	5.072141598	5.096948897	5.256746577	5.277049428	5.043190183	5.018297508	4.789856517	0.483549154	0.303492928	0.290757972	1.12984888	0.370010068	0.468570844	1.801952963	1.062144492
UCB859	MEP	ENSG00000053524	MCF2L2	0	7.493330419	7.399145846	7.460452465	7.631215285	7.39085238	7.428661432	7.428293123	7.314112109	0.78879535	0.671775168	0.397962418	2.128103468	0.453507303	0.338737246	1.803365296	0.799496472
UCB860	MEP	ENSG00000156931	VPS8	0	7.522628211	7.566367208	7.620939922	7.73823605	7.56130938	7.592431455	7.662769277	7.486959943	1.105352205	0.442464191	0.393288037	1.624507967	0.345660301	0.871181046	1.419794354	0.448078347
UCB861	MEP	ENSG00000163961	RNF168	0	4.366925912	4.310218704	4.83456914	4.456588923	4.520998217	4.45209442	4.674363331	4.212987569	0.507010596	0.846240793	1.604819041	0.295127404	0.3054085	0.932075815	1.352342682	0.378396911
UCB862	MEP	ENSG00000109265	KIAA1211	0	7.699295692	7.723149723	7.782359039	7.710456359	7.796158707	7.711502394	7.718851516	7.615091451	0.406530842	0.641593575	1.330738938	0.619396267	0.480954953	0.453206938	1.637635973	1.115980494
UCB863	MEP	ENSG00000164099	PRSS12	0	6.119257545	6.278240641	5.994088688	5.979715556	6.175121517	5.947965026	6.029054818	5.902358385	0.776487004	1.79117464	0.597132096	0.704866689	0.926287256	0.289317788	1.231470174	1.100551819
UCB864	MEP	ENSG00000164134	NAA15	0	6.536724506	6.449321398	6.483193471	6.558361607	6.529596766	6.427095348	6.426348325	6.257390271	0.912650478	0.321032672	0.495411264	0.922521218	0.497943688	0.487148895	2.091105826	0.747413529
UCB865	MEP	ENSG00000170180	GYPA	0	4.999979925	4.86733643	4.736725362	4.589708879	4.818138551	4.738814316	4.429150656	4.406419481	1.603826894	0.917938077	0.597490947	0.642397415	0.402672982	1.40249546	1.558150599	0.689724725
UCB866	MEP	ENSG00000151611	MMAA	0	5.085528134	5.210109034	4.977262669	4.970163342	5.219944256	4.925558042	5.13645683	4.754043271	0.664922178	1.064111182	0.398512556	0.524909716	0.699271481	0.720883636	1.675992965	1.090275463
UCB867	MEP	ENSG00000109756	RAPGEF2	0	7.705522247	7.656081158	7.745622669	7.684957057	7.789683691	7.602238825	7.821222594	7.588040627	0.246192953	0.543941883	0.737496461	0.213449092	1.334576599	1.793988212	1.517093647	1.152857776
UCB868	MEP	ENSG00000109472	CPE	0	6.994873704	6.984165533	7.021406409	6.891970854	6.841357388	6.994569368	6.964701798	6.762721962	0.679805229	0.648113044	0.843992033	0.450453393	0.681983869	0.386310573	2.009758325	1.01723701
UCB869	MEP	ENSG00000145494	NDUFS6	0	2.813186276	3.104991174	3.476894091	3.208737789	3.386627498	3.367454092	3.528631643	2.479148644	1.016649593	0.430387421	0.914612961	0.448751816	0.711430414	1.091187017	1.902242997	0.660660045
UCB870	MEP	ENSG00000172244	C5orf34	0	4.864081428	4.40657683	4.585589406	4.252017517	4.525883176	4.372283801	4.350280065	4.222078982	1.934923598	0.458050718	0.754303475	0.910006059	0.488846906	0.522561454	1.079073397	0.466878262
UCB871	MEP	ENSG00000153140	CETN3	0	3.993310842	4.070931945	3.918136166	4.187191696	4.086297645	3.672372739	3.826910339	3.4995364	0.585187593	0.730999739	0.135172235	1.138132278	1.016113751	0.375370424	1.770249417	0.791485778
UCB872	MEP	ENSG00000113643	RARS	0	4.598381505	4.701748836	4.767103652	4.555355385	4.822844504	4.649135956	4.685243047	4.290984887	0.310455687	0.530105088	0.81043761	0.47684642	0.352465416	0.720127039	1.850016398	1.001625328
UCB873	MEP	ENSG00000111846	GCNT2	0	6.572267691	6.635041306	6.594082731	6.81307807	6.738053418	6.579178151	6.648530397	6.497066798	0.613229	0.293877989	0.528236139	1.698689582	0.563793915	0.36989794	1.309519672	0.978827861
UCB874	MEP	ENSG00000124788	ATXN1	0	8.432685862	8.362061754	8.441374164	8.490539852	8.399635145	8.36804553	8.425045556	8.313195768	0.550599088	0.752325155	0.627678525	1.494313659	0.726790591	0.48623852	1.69441103	0.319957276
UCB875	MEP	ENSG00000168477	TNXB	0	5.248512456	5.191451624	5.053502063	5.542392065	5.174102532	5.547029165	5.363301829	5.001601049	0.565786062	0.704677048	1.271964259	1.467583068	1.777368884	0.687363308	1.633103755	0.87691448
UCB876	MEP	ENSG00000112078	KCTD20	0	4.888399163	4.824052259	5.255155572	5.113722939	4.886563488	5.001019142	5.102895807	4.793781359	0.68938527	1.055065775	1.638349002	1.026302368	0.8709553	0.786318035	1.249909305	0.633752348
UCB877	MEP	ENSG00000112081	SRSF3	0	2.150456772	2.208582656	2.104980149	2.702043955	2.09417327	2.720453938	2.806391384	1.607779195	0.472939003	0.483100894	0.494429551	0.852680068	1.061924949	1.190521351	1.611445178	0.761523013
UCB878	MEP	ENSG00000124490	CRISP2	0	4.321499124	4.058718792	4.467457459	4.132918343	4.374554842	3.930533426	4.320319135	3.547385119	0.775201245	0.777995534	1.190277032	0.322357636	0.816052015	0.732983483	2.197683297	0.784577462
UCB879	MEP	ENSG00000013392	RWDD2A	0	1.749849778	2.380736467	1.640466585	1.804070182	2.230433853	2.609438805	1.953268993	1.516750257	0.606427952	0.95299807	0.749970524	0.533405576	1.687855755	0.248647721	1.167675017	0.587827503
UCB880	MEP	ENSG00000164520	RAET1E	0	3.099340567	3.100265547	3.342923955	3.643289208	3.553640183	3.699886833	3.161937521	2.892594446	0.742878142	0.790677832	0.527516435	1.101655254	1.461566177	0.608278787	1.641817322	0.780447181
UCB881	MEP	ENSG00000164818	HEATR2	0	4.741002808	4.85785515	4.744226021	4.967746747	4.934287848	4.810681119	4.87386948	4.432005426	0.812010693	0.937464129	0.888132903	1.356810332	0.773564813	0.735007066	1.805261888	1.057964698
UCB882	MEP	ENSG00000164654	MIOS	0	5.086714674	4.911472951	5.040063011	5.042024246	4.971437637	4.834064283	4.917897985	4.538472765	0.866341601	0.446110122	0.690691887	0.640403371	0.709599855	0.367389732	2.322960004	0.854408517
UCB883	MEP	ENSG00000136250	AOAH	0	7.215195077	7.4248744	7.275838656	7.325204462	7.322413392	7.318821206	7.213693071	7.162541225	0.850397846	1.651732256	0.320962621	0.573841772	0.497191932	0.808745555	1.407721451	0.532265104
UCB884	MEP	ENSG00000187037	GPR141	0	6.91813722	6.900321103	7.030630501	6.99070593	6.77283085	6.83839836	6.884820175	6.705345205	0.458797184	0.400624835	1.522433422	1.349999546	0.702312106	0.362655883	2.169786612	1.146802072
UCB885	MEP	ENSG00000132434	LANCL2	0	5.696089077	5.878147466	5.654620089	5.692327687	5.701501132	5.940237369	5.66019377	5.577134263	0.271465358	1.016761543	0.616197118	0.657629855	1.613445717	0.475695218	1.131225093	0.248173346
UCB886	MEP	ENSG00000172817	CYP7B1	0	7.590752616	7.622060335	7.606300564	7.512893679	7.637413887	7.49741292	7.538217887	7.402972439	0.735942298	0.993782492	0.881599175	0.791264977	0.845053024	0.298963171	1.926712444	1.114739196
UCB887	MEP	ENSG00000104427	ZC2HC1A	0	5.696814409	5.792169227	5.647801476	5.652045645	5.549709477	5.603701783	5.558507562	5.405767014	0.828418555	1.376885503	0.539941688	0.898851743	0.432195422	0.569444533	1.787695882	0.634390082
UCB888	MEP	ENSG00000104432	IL7	0	6.939754623	7.00984556	6.91100102	6.902681408	6.895175321	6.966768374	6.802785191	6.739833446	0.872060511	1.139814419	0.581006827	0.982542631	0.912900779	1.024021128	1.646070474	0.531484851
UCB889	MEP	ENSG00000173334	TRIB1	0	1.974152983	1.518197203	2.488035375	1.925582979	1.824924573	2.310231049	1.558837407	1.073188858	0.492084509	0.738683301	1.371769732	0.247641548	1.107795131	0.717423561	1.795021982	0.279933964
UCB890	MEP	ENSG00000080503	SMARCA2	0	7.044396937	7.005433824	7.181297385	7.119409088	7.030085308	7.015828912	7.030426607	6.95999621	0.455327652	0.800129905	1.642780572	1.014806611	0.668335654	0.432893305	1.176309358	0.49595071
UCB891	MEP	ENSG00000230453	ANKRD18B	0	5.352768029	5.434461325	5.401988547	5.229330453	5.272896244	5.44564789	5.284379747	5.083526463	0.497587817	0.838634672	0.653074791	0.610493467	1.057257605	0.421026611	1.881387929	0.45373532
UCB892	MEP	ENSG00000137133	HINT2	0	0.821054904	0.917844213	0.494315181	0.597451062	1.067760964	0.502947307	1.182449639	0.103629486	0.671618937	0.867325271	0.571660916	0.746949921	0.640999478	1.47413452	1.786727642	0.991980571
UCB893	MEP	ENSG00000165059	PRKACG	0	0.129368196	0.18961477	0.896468888	0.50722044	0.148817349	0.266774267	0.411056513	0.101047842	0.890580328	0.569245532	2.170271353	0.628498067	0.380599473	0.342972666	0.984707683	0.85181669
UCB894	MEP	ENSG00000135048	TMEM2	0	6.714228551	6.527039202	6.704880128	6.657318045	6.793700123	6.631321946	6.729077137	6.434644441	0.935046976	1.226751417	0.75509771	0.558642594	0.306104803	0.894317605	2.051231722	1.326590523
UCB895	MEP	ENSG00000165092	ALDH1A1	0	7.313825609	7.349390179	7.231955994	7.330471668	7.419655646	7.217521395	7.444549711	7.191439872	0.470902312	0.703787998	0.961948298	0.478665228	1.094578322	1.663102802	1.370445162	1.257601768
UCB896	MEP	ENSG00000095380	NANS	0	4.262811007	4.231051472	3.766795059	4.027956044	4.194272569	3.912879084	3.868636886	3.591977666	1.254071834	1.005648511	0.797281868	0.569121811	0.459355053	0.479260136	1.616355328	0.890102133
UCB897	MEP	ENSG00000106785	TRIM14	0	4.880035714	4.902172176	4.992431463	4.93729152	4.687831955	4.910062051	4.507498081	4.404111909	0.61742741	0.676703159	0.991600816	0.873374847	0.726872545	1.22337493	2.000579407	0.86598948
UCB898	MEP	ENSG00000136950	ARPC5L	0	2.35089775	2.033418388	2.675059015	2.792446778	2.643184644	2.596872465	2.2836158	1.615968375	0.352556498	0.739658217	0.822523683	0.914668224	0.847895539	0.33451	1.796753693	0.582104135
UCB899	MEP	ENSG00000187713	TMEM203	0	0.088391197	0.209827219	0.198716402	0.473490893	0.114187653	0.308748291	0.803595786	0.058311421	0.823428547	0.352153047	0.373403078	0.728969165	0.398779062	2.23516004	0.938814064	0.611470969
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
